order_item_id,order_id,product_id,quantity,unit_price,discount_pct
1578,100842,1016,3,23.24,0.00
1579,100843,1034,4,68.99,0.15
1580,100844,1025,1,24.20,0.20
1581,100845,1009,1,40.20,0.05
1582,100846,1040,1,123.72,0.00
1583,100846,1003,1,25.07,0.05
1584,100847,1033,1,210.53,0.20
1585,100848,1048,2,18.53,0.20
1586,100849,1070,2,14.18,0.00
1587,100850,1036,3,193.46,0.10
1588,100851,1048,1,18.53,0.15
1589,100851,1065,1,56.22,0.20
1590,100852,1008,2,25.87,0.00
1591,100852,1005,1,56.52,0.15
1592,100852,1008,4,25.87,0.00
1593,100853,1025,2,24.20,0.00
1594,100853,1076,1,69.88,0.15
1595,100853,1016,1,23.24,0.00
1596,100854,1016,1,23.24,0.10
1597,100854,1026,1,22.74,0.00
1598,100855,1006,3,38.50,0.20
1599,100855,1005,2,56.52,0.00
1600,100855,1079,2,74.62,0.05
1601,100855,1042,4,205.47,0.00
1602,100856,1002,1,20.29,0.00
1603,100856,1027,2,123.47,0.20
1604,100857,1077,1,10.69,0.00
1605,100858,1037,2,145.98,0.10
1606,100859,1079,2,74.62,0.00
1607,100860,1074,1,27.33,0.10
1608,100860,1038,1,46.33,0.05
1609,100860,1068,1,35.89,0.20
1610,100861,1021,3,16.90,0.10
1611,100861,1078,1,68.03,0.00
1612,100861,1031,1,146.40,0.00
1613,100862,1038,1,46.33,0.10
1614,100862,1053,3,33.56,0.00
1615,100863,1055,1,50.44,0.20
1616,100863,1006,1,38.50,0.00
1617,100863,1015,2,22.31,0.05
1618,100863,1003,3,25.07,0.00
1619,100864,1012,2,6.77,0.20
1620,100864,1004,1,16.52,0.15
1621,100864,1059,1,46.39,0.15
1622,100865,1007,2,45.10,0.10
1623,100866,1055,2,50.44,0.15
1624,100866,1019,2,18.46,0.10
1625,100866,1034,1,68.99,0.00
1626,100867,1058,2,26.06,0.00
1627,100867,1039,1,125.57,0.20
1628,100868,1079,2,74.62,0.00
1629,100868,1014,2,56.86,0.05
1630,100869,1009,2,40.20,0.00
1631,100869,1074,1,27.33,0.00
1632,100870,1074,2,27.33,0.15
1633,100870,1054,2,61.29,0.10
1634,100871,1059,1,46.39,0.10
1635,100871,1038,1,46.33,0.20
1636,100871,1047,1,70.37,0.15
1637,100872,1065,3,56.22,0.10
1638,100873,1029,1,162.75,0.00
1639,100873,1056,1,26.43,0.10
1640,100873,1008,1,25.87,0.15
1641,100874,1054,4,61.29,0.00
1642,100874,1057,1,56.24,0.00
1643,100875,1042,2,205.47,0.10
1644,100875,1047,2,70.37,0.10
1645,100876,1001,3,17.80,0.05
1646,100876,1016,4,23.24,0.15
1647,100876,1073,2,39.75,0.00
1648,100876,1004,1,16.52,0.20
1649,100877,1035,1,51.62,0.10
1650,100878,1028,1,191.46,0.05
1651,100878,1055,1,50.44,0.20
1652,100878,1019,2,18.46,0.20
1653,100878,1068,1,35.89,0.00
1654,100879,1076,2,69.88,0.00
1655,100880,1022,1,27.34,0.00
1656,100880,1001,1,17.80,0.20
1657,100880,1066,1,18.19,0.05
1658,100881,1065,1,56.22,0.00
1659,100881,1025,2,24.20,0.00
1660,100881,1004,1,16.52,0.00
1661,100882,1078,1,68.03,0.15
1662,100883,1075,3,74.40,0.15
1663,100883,1053,2,33.56,0.00
1664,100884,1057,1,56.24,0.05
1665,100884,1021,1,16.90,0.05
1666,100885,1045,1,85.65,0.20
1667,100885,1012,2,6.77,0.05
1668,100886,1009,2,40.20,0.00
1669,100886,1003,1,25.07,0.10
1670,100886,1069,1,49.10,0.00
1671,100886,1026,1,22.74,0.00
1672,100887,1026,1,22.74,0.05
1673,100887,1014,1,56.86,0.00
1674,100887,1060,1,63.95,0.20
1675,100887,1022,2,27.34,0.00
1676,100888,1066,4,18.19,0.00
1677,100889,1025,1,24.20,0.00
1678,100890,1075,1,74.40,0.00
1679,100890,1051,1,25.37,0.00
1680,100890,1013,1,19.73,0.00
1681,100890,1007,1,45.10,0.00
1682,100891,1060,2,63.95,0.05
1683,100892,1012,3,6.77,0.20
1684,100893,1054,1,61.29,0.10
1685,100894,1055,3,50.44,0.00
1686,100895,1041,1,81.45,0.00
1687,100895,1030,1,125.08,0.05
1688,100896,1052,2,67.85,0.00
1689,100896,1059,1,46.39,0.00
1690,100897,1002,1,20.29,0.00
1691,100897,1049,1,53.08,0.00
1692,100897,1022,1,27.34,0.15
1693,100898,1047,1,70.37,0.00
1694,100898,1070,4,14.18,0.00
1695,100899,1023,1,10.70,0.10
1696,100899,1018,1,17.88,0.05
1697,100900,1035,1,51.62,0.10
1698,100900,1078,1,68.03,0.20
1699,100900,1070,3,14.18,0.00
1700,100901,1030,2,125.08,0.10
1701,100901,1056,4,26.43,0.10
1702,100902,1044,2,12.75,0.10
1703,100902,1066,1,18.19,0.00
1704,100902,1011,1,47.68,0.05
1705,100903,1046,3,47.85,0.00
1706,100904,1024,1,31.59,0.10
1707,100904,1058,1,26.06,0.20
1708,100904,1010,4,42.65,0.00
1709,100905,1080,1,19.14,0.05
1710,100906,1067,1,33.59,0.05
1711,100907,1024,2,31.59,0.20
1712,100908,1047,2,70.37,0.05
1713,100908,1049,2,53.08,0.00
1714,100909,1070,1,14.18,0.15
1715,100910,1076,1,69.88,0.00
1716,100911,1069,2,49.10,0.20
1717,100911,1035,2,51.62,0.20
1718,100911,1029,3,162.75,0.00
1719,100911,1070,4,14.18,0.10
1720,100912,1042,1,205.47,0.20
1721,100912,1044,2,12.75,0.05
1722,100913,1029,3,162.75,0.00
1723,100913,1044,1,12.75,0.20
1724,100913,1048,1,18.53,0.20
1725,100913,1065,1,56.22,0.15
1726,100914,1050,3,79.54,0.10
1727,100915,1034,1,68.99,0.00
1728,100916,1010,3,42.65,0.00
1729,100916,1062,1,48.81,0.00
1730,100916,1007,1,45.10,0.20
1731,100917,1051,1,25.37,0.00
1732,100918,1023,1,10.70,0.00
1733,100919,1058,3,26.06,0.00
1734,100919,1003,4,25.07,0.00
1735,100919,1020,2,41.32,0.15
1736,100920,1059,1,46.39,0.10
1737,100921,1017,2,25.52,0.00
1738,100921,1035,1,51.62,0.00
1739,100922,1043,1,185.49,0.20
1740,100922,1055,1,50.44,0.00
1741,100922,1075,1,74.40,0.20
1742,100923,1044,1,12.75,0.15
1743,100924,1041,2,81.45,0.20
1744,100924,1079,1,74.62,0.10
1745,100924,1017,1,25.52,0.10
1746,100924,1016,4,23.24,0.20
1747,100925,1040,1,123.72,0.00
1748,100926,1015,2,22.31,0.20
1749,100927,1027,2,123.47,0.05
1750,100928,1068,2,35.89,0.05
1751,100928,1076,2,69.88,0.15
1752,100928,1063,1,14.47,0.20
1753,100929,1038,2,46.33,0.00
1754,100929,1001,1,17.80,0.20
1755,100930,1068,1,35.89,0.20
1756,100930,1023,2,10.70,0.20
1757,100930,1014,2,56.86,0.00
1758,100930,1009,1,40.20,0.10
1759,100931,1002,3,20.29,0.10
1760,100932,1045,1,85.65,0.00
1761,100932,1061,1,10.53,0.15
1762,100933,1042,1,205.47,0.00
1763,100933,1072,2,25.15,0.05
1764,100934,1080,1,19.14,0.20
1765,100935,1007,1,45.10,0.00
1766,100936,1026,1,22.74,0.15
1767,100936,1028,3,191.46,0.15
1768,100937,1074,4,27.33,0.10
1769,100938,1075,1,74.40,0.00
1770,100938,1031,1,146.40,0.00
1771,100938,1031,3,146.40,0.00
1772,100939,1040,1,123.72,0.00
1773,100939,1063,2,14.47,0.05
1774,100940,1074,1,27.33,0.20
1775,100940,1033,1,210.53,0.20
1776,100940,1064,2,42.55,0.15
1777,100940,1015,1,22.31,0.05
1778,100941,1021,1,16.90,0.00
1779,100942,1042,1,205.47,0.10
1780,100943,1013,1,19.73,0.00
1781,100943,1051,2,25.37,0.15
1782,100943,1007,1,45.10,0.00
1783,100944,1060,1,63.95,0.10
1784,100944,1073,1,39.75,0.15
1785,100944,1027,2,123.47,0.15
1786,100945,1008,2,25.87,0.20
1787,100946,1011,2,47.68,0.20
1788,100947,1027,3,123.47,0.10
1789,100947,1012,1,6.77,0.00
1790,100947,1074,1,27.33,0.15
1791,100948,1066,1,18.19,0.10
1792,100948,1026,3,22.74,0.10
1793,100949,1015,1,22.31,0.00
1794,100950,1059,1,46.39,0.20
1795,100950,1018,1,17.88,0.10
1796,100951,1006,1,38.50,0.15
1797,100951,1005,1,56.52,0.15
1798,100951,1044,2,12.75,0.10
1799,100951,1057,3,56.24,0.00
1800,100952,1027,1,123.47,0.15
1801,100953,1014,1,56.86,0.20
1802,100953,1037,1,145.98,0.00
1803,100953,1037,1,145.98,0.10
1804,100954,1042,4,205.47,0.00
1805,100954,1077,1,10.69,0.00
1806,100955,1049,2,53.08,0.00
1807,100956,1075,1,74.40,0.00
1808,100957,1046,1,47.85,0.10
1809,100958,1010,3,42.65,0.20
1810,100959,1047,2,70.37,0.05
1811,100960,1057,2,56.24,0.00
1812,100960,1056,1,26.43,0.10
1813,100961,1014,1,56.86,0.00
1814,100961,1021,2,16.90,0.15
1815,100962,1003,2,25.07,0.05
1816,100963,1040,2,123.72,0.00
1817,100964,1023,3,10.70,0.00
1818,100965,1006,1,38.50,0.20
1819,100966,1053,1,33.56,0.00
1820,100966,1058,1,26.06,0.20
1821,100966,1012,1,6.77,0.05
1822,100966,1067,1,33.59,0.00
1823,100967,1076,1,69.88,0.15
1824,100968,1014,1,56.86,0.05
1825,100969,1068,4,35.89,0.05
1826,100970,1003,1,25.07,0.00
1827,100971,1055,1,50.44,0.05
1828,100972,1026,2,22.74,0.00
1829,100972,1057,3,56.24,0.20
1830,100972,1056,3,26.43,0.05
1831,100972,1020,1,41.32,0.10
1832,100973,1005,1,56.52,0.00
1833,100973,1052,1,67.85,0.00
1834,100974,1007,1,45.10,0.05
1835,100974,1060,1,63.95,0.00
1836,100974,1005,1,56.52,0.15
1837,100975,1035,1,51.62,0.00
1838,100975,1032,2,104.13,0.15
1839,100976,1005,2,56.52,0.00
1840,100976,1077,2,10.69,0.05
1841,100977,1060,1,63.95,0.15
1842,100978,1049,4,53.08,0.00
1843,100979,1032,1,104.13,0.00
1844,100979,1042,1,205.47,0.00
1845,100980,1079,1,74.62,0.00
1846,100981,1018,1,17.88,0.05
1847,100981,1007,1,45.10,0.20
1848,100981,1070,2,14.18,0.00
1849,100981,1012,1,6.77,0.20
1850,100982,1070,3,14.18,0.20
1851,100983,1077,1,10.69,0.20
1852,100983,1075,1,74.40,0.00
1853,100984,1076,4,69.88,0.15
1854,100984,1066,1,18.19,0.20
1855,100985,1016,1,23.24,0.00
1856,100986,1065,1,56.22,0.00
1857,100987,1061,1,10.53,0.15
1858,100988,1052,1,67.85,0.15
1859,100989,1022,1,27.34,0.05
1860,100989,1072,3,25.15,0.00
1861,100990,1007,1,45.10,0.10
1862,100990,1046,1,47.85,0.00
1863,100991,1064,3,42.55,0.15
1864,100992,1072,1,25.15,0.15
1865,100992,1049,1,53.08,0.20
1866,100993,1038,2,46.33,0.10
1867,100994,1034,3,68.99,0.05
1868,100994,1004,1,16.52,0.10
1869,100995,1050,1,79.54,0.00
1870,100996,1001,1,17.80,0.10
1871,100996,1029,1,162.75,0.05
1872,100997,1034,1,68.99,0.00
1873,100998,1009,1,40.20,0.00
1874,100998,1028,4,191.46,0.00
1875,100999,1027,2,123.47,0.00
1876,101000,1032,1,104.13,0.00
1877,101001,1003,3,25.07,0.00
1878,101001,1036,2,193.46,0.05
1879,101001,1019,1,18.46,0.10
1880,101002,1036,1,193.46,0.10
1881,101002,1054,1,61.29,0.00
1882,101003,1034,1,68.99,0.10
1883,101003,1070,2,14.18,0.10
1884,101004,1035,1,51.62,0.00
1885,101005,1080,1,19.14,0.05
1886,101005,1049,3,53.08,0.10
1887,101005,1055,2,50.44,0.10
1888,101006,1057,1,56.24,0.10
1889,101006,1049,1,53.08,0.15
1890,101007,1007,1,45.10,0.10
1891,101007,1018,2,17.88,0.15
1892,101007,1024,1,31.59,0.15
1893,101008,1015,1,22.31,0.00
1894,101009,1051,1,25.37,0.00
1895,101009,1032,1,104.13,0.15
1896,101009,1017,1,25.52,0.10
1897,101010,1004,1,16.52,0.15
1898,101011,1023,1,10.70,0.05
1899,101011,1049,2,53.08,0.00
1900,101012,1056,1,26.43,0.00
1901,101013,1069,3,49.10,0.10
1902,101014,1078,1,68.03,0.00
1903,101014,1032,3,104.13,0.00
1904,101015,1054,1,61.29,0.00
1905,101016,1007,1,45.10,0.15
1906,101017,1058,1,26.06,0.05
1907,101018,1014,1,56.86,0.00
1908,101019,1067,2,33.59,0.00
1909,101020,1062,2,48.81,0.10
1910,101020,1017,1,25.52,0.00
1911,101020,1023,1,10.70,0.00
1912,101020,1057,3,56.24,0.00
1913,101021,1022,2,27.34,0.05
1914,101022,1030,2,125.08,0.05
1915,101022,1044,1,12.75,0.00
1916,101023,1022,1,27.34,0.00
1917,101023,1066,1,18.19,0.00
1918,101024,1047,2,70.37,0.00
1919,101024,1007,1,45.10,0.05
1920,101024,1033,1,210.53,0.00
1921,101025,1010,1,42.65,0.00
1922,101026,1063,2,14.47,0.10
1923,101026,1011,1,47.68,0.20
1924,101027,1022,1,27.34,0.00
1925,101027,1025,3,24.20,0.10
1926,101028,1002,2,20.29,0.00
1927,101029,1025,1,24.20,0.10
1928,101030,1030,1,125.08,0.00
1929,101031,1066,1,18.19,0.20
1930,101031,1051,1,25.37,0.10
1931,101032,1033,1,210.53,0.15
1932,101033,1069,3,49.10,0.15
1933,101034,1014,1,56.86,0.15
1934,101034,1042,1,205.47,0.10
1935,101034,1016,1,23.24,0.05
1936,101035,1073,1,39.75,0.10
1937,101035,1068,1,35.89,0.00
1938,101035,1077,1,10.69,0.00
1939,101036,1018,1,17.88,0.00
1940,101036,1005,2,56.52,0.20
1941,101036,1077,1,10.69,0.05
1942,101037,1076,1,69.88,0.10
1943,101037,1031,1,146.40,0.20
1944,101038,1051,3,25.37,0.00
1945,101038,1073,1,39.75,0.00
1946,101039,1022,1,27.34,0.00
1947,101039,1015,1,22.31,0.00
1948,101039,1023,3,10.70,0.00
1949,101039,1009,2,40.20,0.05
1950,101040,1077,2,10.69,0.10
1951,101040,1062,2,48.81,0.00
1952,101041,1012,1,6.77,0.15
1953,101042,1011,1,47.68,0.20
1954,101042,1007,2,45.10,0.00
1955,101043,1076,1,69.88,0.15
1956,101044,1052,3,67.85,0.00
1957,101045,1010,1,42.65,0.15
1958,101046,1010,1,42.65,0.15
1959,101047,1029,4,162.75,0.00
1960,101047,1058,1,26.06,0.00
1961,101048,1006,1,38.50,0.00
1962,101048,1048,2,18.53,0.20
1963,101049,1069,2,49.10,0.10
1964,101050,1030,1,125.08,0.10
1965,101051,1063,2,14.47,0.00
1966,101051,1047,1,70.37,0.20
1967,101052,1049,1,53.08,0.10
1968,101052,1031,1,146.40,0.00
1969,101053,1067,1,33.59,0.20
1970,101053,1024,1,31.59,0.00
1971,101053,1011,1,47.68,0.00
1972,101053,1074,1,27.33,0.00
1973,101054,1059,1,46.39,0.00
1974,101054,1012,2,6.77,0.00
1975,101054,1063,1,14.47,0.10
1976,101054,1024,2,31.59,0.00
1977,101055,1052,3,67.85,0.05
1978,101055,1035,1,51.62,0.00
1979,101056,1034,2,68.99,0.00
1980,101057,1063,2,14.47,0.00
1981,101058,1017,2,25.52,0.00
1982,101058,1064,2,42.55,0.15
1983,101059,1044,1,12.75,0.00
1984,101060,1023,1,10.70,0.10
1985,101060,1079,1,74.62,0.15
1986,101060,1036,1,193.46,0.00
1987,101061,1058,1,26.06,0.00
1988,101061,1054,1,61.29,0.10
1989,101062,1008,1,25.87,0.10
1990,101062,1048,4,18.53,0.10
1991,101062,1023,2,10.70,0.20
1992,101062,1014,4,56.86,0.15
1993,101063,1047,1,70.37,0.20
1994,101064,1010,2,42.65,0.10
1995,101065,1012,3,6.77,0.10
1996,101065,1040,1,123.72,0.00
1997,101066,1053,1,33.56,0.10
1998,101066,1028,3,191.46,0.05
1999,101067,1053,2,33.56,0.00
2000,101067,1080,2,19.14,0.10
2001,101067,1019,4,18.46,0.00
2002,101068,1043,1,185.49,0.00
2003,101069,1038,1,46.33,0.20
2004,101069,1047,1,70.37,0.10
2005,101070,1035,4,51.62,0.05
2006,101071,1033,3,210.53,0.10
2007,101071,1065,1,56.22,0.00
2008,101071,1023,1,10.70,0.00
2009,101071,1049,3,53.08,0.20
2010,101072,1058,2,26.06,0.00
2011,101073,1051,1,25.37,0.10
2012,101074,1042,1,205.47,0.05
2013,101074,1040,2,123.72,0.15
2014,101074,1077,1,10.69,0.00
2015,101074,1013,4,19.73,0.00
2016,101075,1019,1,18.46,0.00
2017,101075,1057,2,56.24,0.00
2018,101076,1030,1,125.08,0.00
2019,101077,1041,2,81.45,0.10
2020,101078,1007,1,45.10,0.00
2021,101078,1044,1,12.75,0.15
2022,101079,1057,2,56.24,0.10
2023,101079,1044,1,12.75,0.00
2024,101080,1060,1,63.95,0.00
2025,101080,1046,2,47.85,0.10
2026,101080,1047,2,70.37,0.00
2027,101081,1028,4,191.46,0.20
2028,101081,1002,1,20.29,0.10
2029,101082,1055,1,50.44,0.10
2030,101082,1037,1,145.98,0.10
2031,101082,1039,2,125.57,0.00
2032,101083,1070,1,14.18,0.20
2033,101084,1010,1,42.65,0.05
2034,101085,1055,3,50.44,0.20
2035,101086,1006,2,38.50,0.00
2036,101086,1062,1,48.81,0.15
2037,101087,1048,3,18.53,0.00
2038,101088,1043,1,185.49,0.00
2039,101088,1021,2,16.90,0.20
2040,101088,1002,1,20.29,0.00
2041,101089,1069,1,49.10,0.10
2042,101090,1029,1,162.75,0.20
2043,101091,1054,2,61.29,0.00
2044,101091,1046,1,47.85,0.15
2045,101092,1015,1,22.31,0.05
2046,101093,1043,4,185.49,0.05
2047,101094,1024,1,31.59,0.10
2048,101094,1076,2,69.88,0.00
2049,101094,1022,1,27.34,0.00
2050,101095,1019,1,18.46,0.00
2051,101095,1067,1,33.59,0.00
2052,101095,1060,4,63.95,0.00
2053,101096,1021,1,16.90,0.20
2054,101096,1071,1,31.77,0.00
2055,101096,1056,2,26.43,0.00
2056,101097,1068,2,35.89,0.10
2057,101098,1014,2,56.86,0.10
2058,101099,1076,3,69.88,0.10
2059,101100,1006,2,38.50,0.20
2060,101100,1044,3,12.75,0.05
2061,101101,1020,1,41.32,0.10
2062,101102,1007,2,45.10,0.10
2063,101102,1018,1,17.88,0.20
2064,101102,1062,1,48.81,0.00
2065,101103,1030,1,125.08,0.00
2066,101103,1008,1,25.87,0.00
2067,101104,1068,2,35.89,0.00
2068,101105,1017,2,25.52,0.15
2069,101106,1020,1,41.32,0.00
2070,101107,1048,2,18.53,0.00
2071,101108,1051,1,25.37,0.15
2072,101109,1059,1,46.39,0.05
2073,101109,1075,1,74.40,0.10
2074,101109,1029,1,162.75,0.00
2075,101110,1010,1,42.65,0.05
2076,101110,1078,1,68.03,0.00
2077,101111,1070,2,14.18,0.00
2078,101111,1080,1,19.14,0.00
2079,101111,1020,1,41.32,0.20
2080,101112,1072,3,25.15,0.20
2081,101113,1020,1,41.32,0.10
2082,101113,1051,1,25.37,0.00
2083,101114,1056,1,26.43,0.00
2084,101115,1002,1,20.29,0.10
2085,101116,1056,3,26.43,0.00
2086,101117,1018,3,17.88,0.15
2087,101118,1066,3,18.19,0.15
2088,101119,1080,3,19.14,0.00
2089,101119,1031,2,146.40,0.20
2090,101120,1072,1,25.15,0.00
2091,101121,1047,1,70.37,0.00
2092,101121,1032,1,104.13,0.00
2093,101122,1068,1,35.89,0.00
2094,101122,1048,4,18.53,0.00
2095,101122,1048,3,18.53,0.20
2096,101123,1076,2,69.88,0.15
2097,101123,1035,2,51.62,0.15
2098,101124,1035,1,51.62,0.15
2099,101124,1077,2,10.69,0.05
2100,101125,1037,1,145.98,0.10
2101,101126,1012,2,6.77,0.00
2102,101127,1058,1,26.06,0.20
2103,101128,1076,4,69.88,0.00
2104,101129,1034,2,68.99,0.10
2105,101129,1026,1,22.74,0.00
2106,101130,1008,1,25.87,0.05
2107,101131,1003,1,25.07,0.15
2108,101131,1016,1,23.24,0.10
2109,101131,1046,3,47.85,0.00
2110,101131,1016,1,23.24,0.15
2111,101132,1047,2,70.37,0.15
2112,101133,1064,1,42.55,0.05
2113,101134,1068,1,35.89,0.00
2114,101134,1019,1,18.46,0.05
2115,101135,1025,1,24.20,0.00
2116,101136,1046,2,47.85,0.20
2117,101136,1057,3,56.24,0.00
2118,101136,1004,3,16.52,0.00
2119,101136,1042,2,205.47,0.15
2120,101137,1017,1,25.52,0.00
2121,101137,1041,1,81.45,0.20
2122,101138,1016,2,23.24,0.00
2123,101138,1051,1,25.37,0.15
2124,101138,1012,1,6.77,0.00
2125,101138,1005,1,56.52,0.00
2126,101139,1023,3,10.70,0.00
2127,101139,1077,2,10.69,0.10
2128,101139,1063,2,14.47,0.00
2129,101140,1028,3,191.46,0.00
2130,101140,1022,1,27.34,0.15
2131,101140,1057,1,56.24,0.10
2132,101141,1061,2,10.53,0.20
2133,101142,1045,4,85.65,0.05
2134,101143,1024,1,31.59,0.05
2135,101144,1063,1,14.47,0.05
2136,101145,1072,2,25.15,0.00
2137,101145,1012,4,6.77,0.05
2138,101145,1056,3,26.43,0.20
2139,101145,1034,1,68.99,0.00
2140,101146,1027,4,123.47,0.00
2141,101147,1078,1,68.03,0.00
2142,101147,1045,1,85.65,0.15
2143,101148,1024,1,31.59,0.00
2144,101148,1052,1,67.85,0.00
2145,101149,1062,3,48.81,0.00
2146,101150,1063,1,14.47,0.20
2147,101150,1031,1,146.40,0.15
2148,101151,1042,1,205.47,0.15
2149,101151,1010,1,42.65,0.05
2150,101152,1030,1,125.08,0.15
2151,101152,1061,2,10.53,0.05
2152,101153,1073,1,39.75,0.00
2153,101154,1010,1,42.65,0.15
2154,101155,1074,2,27.33,0.10
2155,101155,1028,1,191.46,0.05
2156,101156,1018,1,17.88,0.00
2157,101156,1056,4,26.43,0.15
2158,101156,1002,1,20.29,0.20
2159,101157,1026,1,22.74,0.20
2160,101158,1005,1,56.52,0.10
2161,101158,1061,1,10.53,0.00
2162,101159,1024,1,31.59,0.15
2163,101159,1050,2,79.54,0.00
2164,101160,1070,1,14.18,0.00
2165,101160,1027,3,123.47,0.15
2166,101161,1043,1,185.49,0.00
2167,101161,1066,2,18.19,0.20
2168,101161,1075,2,74.40,0.00
2169,101162,1004,2,16.52,0.05
2170,101163,1037,1,145.98,0.15
2171,101163,1007,1,45.10,0.05
2172,101163,1072,1,25.15,0.00
2173,101164,1058,1,26.06,0.00
2174,101165,1005,1,56.52,0.00
2175,101166,1026,1,22.74,0.15
2176,101167,1011,1,47.68,0.15
2177,101167,1073,2,39.75,0.00
2178,101168,1060,2,63.95,0.00
2179,101169,1027,1,123.47,0.00
2180,101170,1073,2,39.75,0.10
2181,101170,1051,1,25.37,0.00
2182,101171,1038,2,46.33,0.00
2183,101171,1033,2,210.53,0.20
2184,101171,1040,2,123.72,0.05
2185,101172,1034,1,68.99,0.05
2186,101172,1037,1,145.98,0.00
2187,101173,1022,1,27.34,0.00
2188,101173,1076,1,69.88,0.05
2189,101174,1069,2,49.10,0.10
2190,101174,1075,3,74.40,0.00
2191,101174,1013,1,19.73,0.00
2192,101174,1002,4,20.29,0.20
2193,101175,1006,1,38.50,0.00
2194,101175,1067,1,33.59,0.00
2195,101175,1053,1,33.56,0.05
2196,101176,1039,1,125.57,0.05
2197,101177,1007,2,45.10,0.00
2198,101178,1043,3,185.49,0.20
2199,101178,1046,1,47.85,0.10
2200,101178,1051,1,25.37,0.10
2201,101179,1056,4,26.43,0.00
2202,101179,1074,2,27.33,0.00
2203,101180,1050,1,79.54,0.00
2204,101181,1024,1,31.59,0.05
2205,101182,1024,1,31.59,0.00
2206,101182,1014,1,56.86,0.00
2207,101183,1051,2,25.37,0.10
2208,101183,1004,1,16.52,0.20
2209,101183,1041,2,81.45,0.00
2210,101184,1012,2,6.77,0.05
2211,101185,1027,2,123.47,0.00
2212,101186,1072,2,25.15,0.00
2213,101187,1021,1,16.90,0.00
2214,101187,1067,4,33.59,0.10
2215,101188,1014,1,56.86,0.00
2216,101188,1030,1,125.08,0.00
2217,101189,1055,2,50.44,0.00
2218,101190,1045,2,85.65,0.00
2219,101190,1032,3,104.13,0.00
2220,101191,1023,3,10.70,0.15
2221,101191,1075,1,74.40,0.00
2222,101191,1063,1,14.47,0.00
2223,101191,1028,1,191.46,0.20
2224,101192,1075,2,74.40,0.20
2225,101192,1003,1,25.07,0.15
2226,101192,1021,4,16.90,0.15
2227,101192,1017,1,25.52,0.00
2228,101193,1070,1,14.18,0.20
2229,101193,1014,2,56.86,0.05
2230,101193,1064,1,42.55,0.00
2231,101194,1034,1,68.99,0.00
2232,101195,1019,1,18.46,0.20
2233,101195,1009,1,40.20,0.00
2234,101196,1051,2,25.37,0.00
2235,101197,1025,1,24.20,0.20
2236,101197,1010,2,42.65,0.00
2237,101198,1066,1,18.19,0.15
2238,101198,1045,4,85.65,0.10
2239,101199,1063,1,14.47,0.00
2240,101200,1033,2,210.53,0.00
2241,101200,1077,1,10.69,0.20
2242,101201,1050,2,79.54,0.00
2243,101201,1029,1,162.75,0.00
2244,101202,1023,1,10.70,0.00
2245,101203,1025,2,24.20,0.00
2246,101204,1003,1,25.07,0.20
2247,101205,1060,1,63.95,0.00
2248,101206,1010,2,42.65,0.20
2249,101206,1041,1,81.45,0.15
2250,101207,1027,1,123.47,0.10
2251,101208,1041,2,81.45,0.00
2252,101208,1046,1,47.85,0.00
2253,101209,1078,1,68.03,0.15
2254,101210,1010,1,42.65,0.20
2255,101211,1075,1,74.40,0.05
2256,101211,1032,1,104.13,0.15
2257,101211,1020,2,41.32,0.00
2258,101212,1043,2,185.49,0.10
2259,101213,1014,1,56.86,0.10
2260,101214,1021,1,16.90,0.15
2261,101215,1010,1,42.65,0.00
2262,101216,1054,1,61.29,0.05
2263,101217,1072,1,25.15,0.05
2264,101218,1023,1,10.70,0.10
2265,101218,1064,1,42.55,0.10
2266,101218,1062,1,48.81,0.00
2267,101219,1052,2,67.85,0.20
2268,101220,1015,2,22.31,0.15
2269,101220,1056,2,26.43,0.00
2270,101221,1021,2,16.90,0.10
2271,101222,1073,2,39.75,0.15
2272,101222,1015,1,22.31,0.20
2273,101222,1079,1,74.62,0.20
2274,101222,1053,1,33.56,0.10
2275,101223,1026,1,22.74,0.10
2276,101224,1022,2,27.34,0.00
2277,101225,1070,1,14.18,0.20
2278,101226,1032,3,104.13,0.00
2279,101227,1079,1,74.62,0.20
2280,101227,1073,2,39.75,0.00
2281,101227,1008,1,25.87,0.10
2282,101227,1056,1,26.43,0.05
2283,101228,1027,3,123.47,0.10
2284,101228,1079,3,74.62,0.15
2285,101228,1027,1,123.47,0.05
2286,101228,1053,3,33.56,0.00
2287,101229,1052,1,67.85,0.05
2288,101229,1014,1,56.86,0.10
2289,101229,1040,4,123.72,0.00
2290,101229,1001,4,17.80,0.00
2291,101230,1020,1,41.32,0.10
2292,101230,1066,2,18.19,0.00
2293,101231,1062,1,48.81,0.20
2294,101232,1006,1,38.50,0.15
2295,101233,1013,3,19.73,0.20
2296,101233,1035,1,51.62,0.00
2297,101234,1065,2,56.22,0.00
2298,101235,1039,1,125.57,0.05
2299,101235,1023,2,10.70,0.00
2300,101236,1050,2,79.54,0.10
2301,101237,1079,1,74.62,0.10
2302,101238,1002,2,20.29,0.15
2303,101239,1061,1,10.53,0.10
2304,101240,1080,1,19.14,0.00
2305,101241,1064,1,42.55,0.00
2306,101241,1080,3,19.14,0.00
2307,101242,1065,2,56.22,0.00
2308,101242,1053,1,33.56,0.00
2309,101243,1069,2,49.10,0.00
2310,101243,1049,1,53.08,0.10
2311,101244,1066,2,18.19,0.00
2312,101244,1042,4,205.47,0.00
