order_item_id,order_id,product_id,quantity,unit_price,discount_pct
8267,104430,1013,3,19.73,0.00
8268,104431,1059,1,46.39,0.20
8269,104432,1047,1,70.37,0.00
8270,104432,1037,1,145.98,0.10
8271,104432,1041,2,81.45,0.05
8272,104433,1051,1,25.37,0.00
8273,104434,1059,2,46.39,0.10
8274,104434,1036,1,193.46,0.00
8275,104435,1010,2,42.65,0.15
8276,104435,1004,1,16.52,0.00
8277,104436,1073,1,39.75,0.00
8278,104436,1043,1,185.49,0.15
8279,104436,1021,2,16.90,0.05
8280,104437,1052,1,67.85,0.20
8281,104437,1013,2,19.73,0.05
8282,104438,1027,1,123.47,0.00
8283,104439,1078,3,68.03,0.05
8284,104439,1034,1,68.99,0.10
8285,104439,1030,1,125.08,0.15
8286,104439,1017,1,25.52,0.15
8287,104440,1043,1,185.49,0.10
8288,104440,1009,1,40.20,0.10
8289,104440,1076,2,69.88,0.15
8290,104441,1049,1,53.08,0.20
8291,104442,1013,2,19.73,0.20
8292,104442,1068,3,35.89,0.00
8293,104443,1004,1,16.52,0.20
8294,104444,1053,1,33.56,0.10
8295,104445,1036,1,193.46,0.20
8296,104446,1008,1,25.87,0.10
8297,104446,1048,1,18.53,0.10
8298,104446,1065,2,56.22,0.05
8299,104447,1012,2,6.77,0.20
8300,104447,1041,1,81.45,0.00
8301,104448,1042,1,205.47,0.00
8302,104449,1071,2,31.77,0.00
8303,104450,1033,1,210.53,0.00
8304,104450,1035,1,51.62,0.20
8305,104451,1044,2,12.75,0.20
8306,104452,1002,2,20.29,0.15
8307,104453,1076,1,69.88,0.00
8308,104453,1012,2,6.77,0.15
8309,104453,1022,1,27.34,0.20
8310,104453,1051,1,25.37,0.15
8311,104454,1036,1,193.46,0.00
8312,104454,1007,1,45.10,0.10
8313,104454,1030,2,125.08,0.00
8314,104455,1003,1,25.07,0.15
8315,104455,1063,3,14.47,0.15
8316,104455,1069,2,49.10,0.00
8317,104456,1041,4,81.45,0.10
8318,104456,1051,4,25.37,0.00
8319,104457,1079,1,74.62,0.05
8320,104458,1008,1,25.87,0.15
8321,104458,1029,3,162.75,0.10
8322,104459,1013,2,19.73,0.15
8323,104460,1046,1,47.85,0.10
8324,104461,1074,1,27.33,0.05
8325,104461,1042,1,205.47,0.00
8326,104462,1026,1,22.74,0.15
8327,104463,1073,1,39.75,0.15
8328,104463,1006,1,38.50,0.10
8329,104464,1067,3,33.59,0.10
8330,104464,1027,2,123.47,0.15
8331,104465,1078,1,68.03,0.05
8332,104465,1077,2,10.69,0.00
8333,104466,1037,2,145.98,0.20
8334,104467,1068,1,35.89,0.10
8335,104467,1005,1,56.52,0.10
8336,104468,1040,3,123.72,0.20
8337,104469,1075,4,74.40,0.05
8338,104470,1041,4,81.45,0.00
8339,104471,1039,3,125.57,0.00
8340,104471,1039,1,125.57,0.05
8341,104471,1034,2,68.99,0.00
8342,104472,1032,2,104.13,0.00
8343,104472,1014,2,56.86,0.20
8344,104472,1069,1,49.10,0.00
8345,104472,1063,1,14.47,0.00
8346,104473,1044,1,12.75,0.20
8347,104473,1025,1,24.20,0.20
8348,104474,1059,2,46.39,0.20
8349,104474,1080,1,19.14,0.20
8350,104475,1037,1,145.98,0.00
8351,104475,1014,3,56.86,0.00
8352,104475,1025,1,24.20,0.00
8353,104476,1022,4,27.34,0.00
8354,104476,1063,2,14.47,0.10
8355,104476,1057,1,56.24,0.00
8356,104477,1018,1,17.88,0.05
8357,104477,1007,4,45.10,0.05
8358,104478,1047,1,70.37,0.00
8359,104479,1024,3,31.59,0.15
8360,104479,1003,2,25.07,0.00
8361,104480,1048,1,18.53,0.00
8362,104480,1076,4,69.88,0.00
8363,104480,1044,1,12.75,0.00
8364,104481,1024,4,31.59,0.00
8365,104482,1057,1,56.24,0.15
8366,104482,1078,1,68.03,0.20
8367,104483,1040,1,123.72,0.10
8368,104484,1043,1,185.49,0.20
8369,104484,1027,1,123.47,0.00
8370,104485,1017,2,25.52,0.00
8371,104486,1044,2,12.75,0.15
8372,104486,1046,1,47.85,0.20
8373,104487,1033,1,210.53,0.05
8374,104487,1074,1,27.33,0.05
8375,104487,1013,1,19.73,0.20
8376,104488,1047,1,70.37,0.10
8377,104488,1069,2,49.10,0.00
8378,104489,1035,3,51.62,0.05
8379,104489,1079,1,74.62,0.00
8380,104490,1051,1,25.37,0.10
8381,104490,1001,1,17.80,0.00
8382,104491,1008,1,25.87,0.20
8383,104492,1074,1,27.33,0.15
8384,104493,1011,1,47.68,0.05
8385,104493,1005,1,56.52,0.15
8386,104493,1061,1,10.53,0.10
8387,104494,1030,1,125.08,0.15
8388,104494,1014,1,56.86,0.05
8389,104494,1030,2,125.08,0.15
8390,104494,1047,3,70.37,0.10
8391,104495,1021,1,16.90,0.10
8392,104495,1077,2,10.69,0.05
8393,104495,1076,1,69.88,0.00
8394,104496,1070,2,14.18,0.10
8395,104496,1021,2,16.90,0.00
8396,104497,1075,2,74.40,0.05
8397,104497,1050,3,79.54,0.05
8398,104498,1033,1,210.53,0.00
8399,104498,1044,1,12.75,0.20
8400,104498,1012,2,6.77,0.10
8401,104499,1047,1,70.37,0.00
8402,104500,1046,1,47.85,0.00
8403,104500,1037,1,145.98,0.00
8404,104500,1025,2,24.20,0.15
8405,104501,1063,1,14.47,0.20
8406,104501,1052,2,67.85,0.15
8407,104501,1055,1,50.44,0.00
8408,104502,1054,1,61.29,0.10
8409,104503,1078,1,68.03,0.10
8410,104504,1074,1,27.33,0.20
8411,104504,1069,2,49.10,0.15
8412,104505,1075,1,74.40,0.00
8413,104505,1069,4,49.10,0.05
8414,104505,1015,2,22.31,0.05
8415,104506,1015,1,22.31,0.15
8416,104506,1003,2,25.07,0.00
8417,104506,1065,1,56.22,0.00
8418,104507,1059,1,46.39,0.15
8419,104508,1066,1,18.19,0.10
8420,104509,1017,1,25.52,0.00
8421,104510,1077,1,10.69,0.15
8422,104510,1022,1,27.34,0.15
8423,104510,1051,3,25.37,0.00
8424,104511,1075,1,74.40,0.00
8425,104512,1002,1,20.29,0.10
8426,104512,1057,3,56.24,0.20
8427,104513,1043,1,185.49,0.00
8428,104513,1038,2,46.33,0.05
8429,104514,1049,2,53.08,0.00
8430,104514,1067,1,33.59,0.00
8431,104514,1033,1,210.53,0.10
8432,104515,1009,3,40.20,0.00
8433,104515,1015,1,22.31,0.20
8434,104516,1032,3,104.13,0.00
8435,104516,1007,3,45.10,0.15
8436,104517,1057,2,56.24,0.00
8437,104517,1024,1,31.59,0.15
8438,104518,1054,3,61.29,0.00
8439,104519,1015,1,22.31,0.00
8440,104520,1066,1,18.19,0.00
8441,104521,1014,1,56.86,0.10
8442,104521,1020,1,41.32,0.00
8443,104521,1054,1,61.29,0.10
8444,104521,1031,1,146.40,0.00
8445,104522,1077,1,10.69,0.00
8446,104523,1067,1,33.59,0.00
8447,104524,1025,1,24.20,0.20
8448,104524,1015,1,22.31,0.05
8449,104524,1069,1,49.10,0.00
8450,104524,1008,1,25.87,0.15
8451,104525,1031,1,146.40,0.10
8452,104526,1039,2,125.57,0.15
8453,104527,1071,3,31.77,0.15
8454,104527,1065,2,56.22,0.00
8455,104528,1028,2,191.46,0.05
8456,104528,1065,1,56.22,0.15
8457,104529,1053,2,33.56,0.05
8458,104529,1036,1,193.46,0.20
8459,104529,1050,1,79.54,0.00
8460,104529,1032,1,104.13,0.15
8461,104530,1057,2,56.24,0.00
8462,104530,1016,1,23.24,0.20
8463,104531,1031,1,146.40,0.10
8464,104532,1037,2,145.98,0.05
8465,104532,1018,2,17.88,0.15
8466,104532,1052,1,67.85,0.00
8467,104532,1006,1,38.50,0.00
8468,104533,1021,1,16.90,0.05
8469,104534,1070,1,14.18,0.05
8470,104534,1077,1,10.69,0.00
8471,104535,1043,2,185.49,0.10
8472,104536,1017,4,25.52,0.00
8473,104536,1004,1,16.52,0.00
8474,104536,1015,3,22.31,0.05
8475,104537,1068,4,35.89,0.15
8476,104537,1050,1,79.54,0.05
8477,104537,1064,2,42.55,0.00
8478,104538,1002,1,20.29,0.15
8479,104538,1074,1,27.33,0.00
8480,104539,1035,4,51.62,0.00
8481,104539,1047,2,70.37,0.05
8482,104539,1036,1,193.46,0.20
8483,104539,1010,1,42.65,0.00
8484,104540,1075,1,74.40,0.00
8485,104540,1037,3,145.98,0.00
8486,104541,1014,3,56.86,0.05
8487,104541,1061,1,10.53,0.05
8488,104541,1040,3,123.72,0.00
8489,104542,1020,1,41.32,0.20
8490,104542,1069,3,49.10,0.00
8491,104543,1063,1,14.47,0.00
8492,104543,1044,1,12.75,0.00
8493,104544,1079,1,74.62,0.20
8494,104545,1075,3,74.40,0.00
8495,104546,1011,3,47.68,0.00
8496,104547,1059,1,46.39,0.15
8497,104548,1062,2,48.81,0.00
8498,104549,1032,2,104.13,0.00
8499,104549,1014,1,56.86,0.20
8500,104550,1032,1,104.13,0.10
8501,104550,1062,3,48.81,0.00
8502,104550,1017,4,25.52,0.00
8503,104550,1075,3,74.40,0.20
8504,104551,1068,3,35.89,0.00
8505,104552,1040,1,123.72,0.10
8506,104553,1065,1,56.22,0.10
8507,104554,1039,1,125.57,0.15
8508,104554,1009,1,40.20,0.00
8509,104554,1075,3,74.40,0.20
8510,104555,1025,4,24.20,0.00
8511,104556,1070,1,14.18,0.15
8512,104556,1076,2,69.88,0.10
8513,104557,1049,1,53.08,0.00
8514,104558,1052,3,67.85,0.00
8515,104558,1044,4,12.75,0.00
8516,104558,1046,1,47.85,0.10
8517,104559,1021,1,16.90,0.05
8518,104559,1080,3,19.14,0.10
8519,104560,1072,4,25.15,0.00
8520,104561,1032,1,104.13,0.05
8521,104561,1028,1,191.46,0.00
8522,104562,1077,1,10.69,0.05
8523,104562,1029,1,162.75,0.00
8524,104562,1026,3,22.74,0.00
8525,104563,1049,1,53.08,0.10
8526,104564,1057,1,56.24,0.00
8527,104565,1045,1,85.65,0.00
8528,104566,1057,3,56.24,0.00
8529,104567,1024,1,31.59,0.05
8530,104567,1060,2,63.95,0.00
8531,104568,1028,2,191.46,0.00
8532,104569,1027,2,123.47,0.00
8533,104569,1056,2,26.43,0.00
8534,104570,1065,1,56.22,0.00
8535,104571,1029,4,162.75,0.15
8536,104571,1053,1,33.56,0.20
8537,104571,1010,1,42.65,0.15
8538,104571,1066,3,18.19,0.20
8539,104572,1041,1,81.45,0.00
8540,104572,1077,1,10.69,0.00
8541,104573,1010,1,42.65,0.10
8542,104573,1014,1,56.86,0.20
8543,104573,1004,1,16.52,0.10
8544,104573,1043,3,185.49,0.10
8545,104574,1006,1,38.50,0.05
8546,104574,1064,1,42.55,0.10
8547,104575,1061,2,10.53,0.20
8548,104576,1027,2,123.47,0.05
8549,104577,1020,1,41.32,0.20
8550,104578,1024,2,31.59,0.05
8551,104578,1010,2,42.65,0.20
8552,104578,1046,2,47.85,0.20
8553,104579,1041,1,81.45,0.00
8554,104580,1025,1,24.20,0.00
8555,104581,1005,2,56.52,0.00
8556,104582,1034,4,68.99,0.00
8557,104583,1058,1,26.06,0.15
8558,104583,1067,1,33.59,0.20
8559,104583,1077,2,10.69,0.00
8560,104584,1072,2,25.15,0.05
8561,104585,1072,2,25.15,0.05
8562,104585,1070,1,14.18,0.05
8563,104586,1017,4,25.52,0.00
8564,104586,1070,1,14.18,0.10
8565,104587,1061,3,10.53,0.05
8566,104588,1046,2,47.85,0.15
8567,104589,1080,1,19.14,0.20
8568,104589,1026,1,22.74,0.00
8569,104590,1063,1,14.47,0.05
8570,104591,1049,3,53.08,0.15
8571,104592,1079,2,74.62,0.05
8572,104592,1053,1,33.56,0.10
8573,104592,1062,1,48.81,0.10
8574,104592,1051,1,25.37,0.00
8575,104593,1072,1,25.15,0.00
8576,104593,1076,1,69.88,0.15
8577,104594,1052,1,67.85,0.15
8578,104594,1050,1,79.54,0.00
8579,104594,1066,1,18.19,0.05
8580,104595,1077,2,10.69,0.10
8581,104595,1077,2,10.69,0.10
8582,104596,1026,1,22.74,0.15
8583,104597,1037,2,145.98,0.00
8584,104597,1069,1,49.10,0.10
8585,104597,1044,4,12.75,0.00
8586,104597,1012,1,6.77,0.20
8587,104598,1049,4,53.08,0.15
8588,104598,1042,2,205.47,0.05
8589,104599,1059,1,46.39,0.15
8590,104600,1029,1,162.75,0.10
8591,104600,1012,1,6.77,0.20
8592,104601,1003,2,25.07,0.20
8593,104601,1006,1,38.50,0.00
8594,104602,1015,3,22.31,0.15
8595,104603,1050,1,79.54,0.00
8596,104604,1053,2,33.56,0.00
8597,104605,1014,2,56.86,0.00
8598,104605,1062,1,48.81,0.05
8599,104605,1069,3,49.10,0.15
8600,104606,1076,1,69.88,0.00
8601,104606,1051,1,25.37,0.00
8602,104607,1009,1,40.20,0.05
8603,104607,1022,1,27.34,0.15
8604,104607,1070,1,14.18,0.00
8605,104608,1020,2,41.32,0.10
8606,104609,1019,2,18.46,0.00
8607,104609,1027,1,123.47,0.00
8608,104609,1036,1,193.46,0.00
8609,104610,1003,1,25.07,0.15
8610,104610,1042,2,205.47,0.05
8611,104610,1070,1,14.18,0.05
8612,104611,1080,1,19.14,0.00
8613,104611,1019,1,18.46,0.15
8614,104611,1078,1,68.03,0.15
8615,104611,1069,1,49.10,0.00
8616,104612,1031,3,146.40,0.00
8617,104612,1062,1,48.81,0.10
8618,104612,1042,2,205.47,0.05
8619,104613,1008,2,25.87,0.10
8620,104614,1073,1,39.75,0.00
8621,104615,1045,1,85.65,0.00
8622,104616,1015,2,22.31,0.05
8623,104616,1060,1,63.95,0.00
8624,104616,1031,1,146.40,0.20
8625,104617,1012,1,6.77,0.20
8626,104617,1024,1,31.59,0.15
8627,104617,1064,1,42.55,0.15
8628,104618,1041,1,81.45,0.00
8629,104619,1005,3,56.52,0.00
8630,104619,1013,1,19.73,0.05
8631,104620,1071,1,31.77,0.10
8632,104621,1072,3,25.15,0.15
8633,104622,1060,1,63.95,0.15
8634,104623,1039,2,125.57,0.05
8635,104624,1007,1,45.10,0.20
8636,104624,1077,2,10.69,0.20
8637,104624,1022,1,27.34,0.05
8638,104625,1080,1,19.14,0.00
8639,104625,1029,1,162.75,0.15
8640,104625,1043,1,185.49,0.05
8641,104625,1025,2,24.20,0.10
8642,104626,1069,2,49.10,0.00
8643,104626,1044,1,12.75,0.20
8644,104627,1034,1,68.99,0.00
8645,104627,1055,1,50.44,0.15
8646,104628,1080,1,19.14,0.05
8647,104628,1031,1,146.40,0.15
8648,104628,1025,1,24.20,0.00
8649,104628,1049,2,53.08,0.15
8650,104629,1045,3,85.65,0.10
8651,104629,1078,2,68.03,0.00
8652,104630,1045,3,85.65,0.00
8653,104631,1079,2,74.62,0.20
8654,104631,1052,1,67.85,0.05
8655,104632,1076,1,69.88,0.10
8656,104633,1057,2,56.24,0.00
8657,104633,1056,1,26.43,0.10
8658,104634,1060,1,63.95,0.00
8659,104635,1025,2,24.20,0.10
8660,104635,1036,1,193.46,0.05
8661,104636,1034,1,68.99,0.20
8662,104637,1052,1,67.85,0.10
8663,104638,1069,1,49.10,0.20
8664,104639,1077,1,10.69,0.15
8665,104639,1070,3,14.18,0.05
8666,104639,1045,2,85.65,0.20
8667,104640,1028,1,191.46,0.10
8668,104641,1015,1,22.31,0.05
8669,104641,1035,3,51.62,0.00
8670,104642,1029,1,162.75,0.10
8671,104643,1039,2,125.57,0.15
8672,104643,1037,2,145.98,0.00
8673,104643,1049,4,53.08,0.00
8674,104644,1050,1,79.54,0.10
8675,104645,1043,2,185.49,0.00
8676,104646,1047,1,70.37,0.05
8677,104646,1015,3,22.31,0.10
8678,104647,1063,2,14.47,0.00
8679,104648,1042,2,205.47,0.15
8680,104649,1042,1,205.47,0.00
8681,104650,1040,2,123.72,0.00
8682,104650,1077,1,10.69,0.10
8683,104651,1035,2,51.62,0.20
8684,104652,1051,2,25.37,0.05
8685,104652,1074,2,27.33,0.00
8686,104653,1069,3,49.10,0.00
8687,104653,1052,2,67.85,0.10
8688,104653,1011,2,47.68,0.00
8689,104653,1034,1,68.99,0.10
8690,104654,1006,2,38.50,0.10
8691,104654,1010,1,42.65,0.15
8692,104655,1048,2,18.53,0.10
8693,104656,1034,4,68.99,0.15
8694,104657,1073,1,39.75,0.00
8695,104658,1021,1,16.90,0.00
8696,104658,1035,1,51.62,0.20
8697,104659,1044,1,12.75,0.15
8698,104660,1073,1,39.75,0.00
8699,104660,1045,1,85.65,0.15
8700,104661,1062,3,48.81,0.00
8701,104662,1036,2,193.46,0.00
8702,104662,1025,1,24.20,0.05
8703,104662,1067,1,33.59,0.15
8704,104662,1037,1,145.98,0.10
8705,104663,1063,1,14.47,0.15
8706,104663,1041,1,81.45,0.00
8707,104664,1065,1,56.22,0.00
8708,104665,1079,1,74.62,0.20
8709,104666,1058,1,26.06,0.20
8710,104666,1038,1,46.33,0.20
8711,104666,1047,1,70.37,0.00
8712,104667,1066,2,18.19,0.00
8713,104667,1020,1,41.32,0.00
8714,104668,1079,1,74.62,0.10
8715,104669,1050,2,79.54,0.00
8716,104670,1008,1,25.87,0.15
8717,104670,1027,2,123.47,0.15
8718,104670,1016,2,23.24,0.20
8719,104671,1032,1,104.13,0.15
8720,104672,1052,1,67.85,0.20
8721,104673,1002,1,20.29,0.00
8722,104673,1062,2,48.81,0.15
8723,104674,1061,1,10.53,0.00
8724,104675,1030,1,125.08,0.20
8725,104675,1028,2,191.46,0.00
8726,104676,1040,2,123.72,0.05
8727,104676,1075,4,74.40,0.20
8728,104677,1019,1,18.46,0.00
8729,104678,1020,1,41.32,0.00
8730,104679,1070,1,14.18,0.00
8731,104680,1051,1,25.37,0.05
8732,104680,1053,4,33.56,0.15
8733,104680,1035,2,51.62,0.00
8734,104680,1016,3,23.24,0.00
8735,104681,1011,2,47.68,0.00
8736,104682,1026,1,22.74,0.00
8737,104683,1004,3,16.52,0.05
8738,104683,1070,1,14.18,0.05
8739,104683,1063,1,14.47,0.15
8740,104683,1045,1,85.65,0.20
8741,104684,1062,2,48.81,0.15
8742,104684,1040,2,123.72,0.10
8743,104685,1077,1,10.69,0.05
8744,104686,1077,1,10.69,0.05
8745,104687,1016,2,23.24,0.00
8746,104688,1053,1,33.56,0.00
8747,104688,1066,1,18.19,0.00
8748,104689,1038,2,46.33,0.05
8749,104689,1070,1,14.18,0.05
8750,104689,1070,2,14.18,0.15
8751,104690,1009,2,40.20,0.00
8752,104690,1037,2,145.98,0.00
8753,104691,1027,3,123.47,0.15
8754,104691,1014,3,56.86,0.10
8755,104692,1025,1,24.20,0.05
8756,104693,1072,2,25.15,0.00
8757,104693,1075,3,74.40,0.00
8758,104694,1023,3,10.70,0.00
8759,104695,1059,3,46.39,0.20
8760,104696,1076,1,69.88,0.20
8761,104697,1028,2,191.46,0.15
8762,104698,1028,1,191.46,0.00
8763,104699,1062,2,48.81,0.05
8764,104699,1050,1,79.54,0.05
8765,104700,1014,1,56.86,0.20
8766,104701,1009,2,40.20,0.00
8767,104702,1012,1,6.77,0.00
8768,104702,1006,1,38.50,0.15
8769,104702,1058,1,26.06,0.00
8770,104703,1029,1,162.75,0.00
8771,104704,1068,1,35.89,0.05
8772,104704,1029,1,162.75,0.05
8773,104705,1047,3,70.37,0.00
8774,104706,1006,2,38.50,0.10
8775,104706,1004,1,16.52,0.15
8776,104706,1007,2,45.10,0.15
8777,104707,1005,1,56.52,0.05
8778,104707,1070,2,14.18,0.00
8779,104708,1006,1,38.50,0.15
8780,104709,1051,1,25.37,0.10
8781,104710,1033,1,210.53,0.00
8782,104710,1004,1,16.52,0.10
8783,104710,1079,3,74.62,0.00
8784,104711,1009,1,40.20,0.00
8785,104711,1034,1,68.99,0.10
8786,104712,1069,1,49.10,0.00
8787,104712,1040,1,123.72,0.20
8788,104712,1022,1,27.34,0.15
8789,104712,1055,1,50.44,0.05
8790,104713,1037,1,145.98,0.10
8791,104713,1029,2,162.75,0.00
8792,104713,1057,2,56.24,0.20
8793,104714,1049,1,53.08,0.20
8794,104715,1054,1,61.29,0.00
8795,104715,1026,1,22.74,0.15
8796,104715,1064,4,42.55,0.15
8797,104716,1038,1,46.33,0.15
8798,104716,1012,1,6.77,0.00
8799,104716,1057,1,56.24,0.15
8800,104717,1015,1,22.31,0.00
8801,104718,1037,2,145.98,0.00
8802,104719,1020,1,41.32,0.20
8803,104719,1038,1,46.33,0.00
8804,104720,1007,1,45.10,0.05
8805,104721,1014,1,56.86,0.15
8806,104721,1028,1,191.46,0.00
8807,104721,1056,1,26.43,0.00
8808,104721,1017,1,25.52,0.15
8809,104722,1061,1,10.53,0.00
8810,104722,1057,2,56.24,0.15
8811,104723,1021,1,16.90,0.00
8812,104724,1029,1,162.75,0.05
8813,104724,1029,1,162.75,0.00
8814,104725,1052,1,67.85,0.00
8815,104726,1036,4,193.46,0.20
8816,104727,1027,1,123.47,0.00
8817,104728,1069,2,49.10,0.10
8818,104728,1028,3,191.46,0.05
8819,104729,1051,1,25.37,0.00
8820,104730,1035,1,51.62,0.15
8821,104731,1064,2,42.55,0.00
8822,104732,1038,1,46.33,0.00
8823,104733,1073,2,39.75,0.00
8824,104733,1032,2,104.13,0.20
8825,104734,1074,1,27.33,0.05
8826,104735,1080,1,19.14,0.00
8827,104735,1067,3,33.59,0.00
8828,104735,1022,1,27.34,0.15
8829,104735,1024,1,31.59,0.05
8830,104736,1017,1,25.52,0.00
8831,104736,1029,1,162.75,0.20
8832,104737,1067,1,33.59,0.15
8833,104737,1055,1,50.44,0.00
8834,104738,1042,2,205.47,0.10
8835,104738,1037,1,145.98,0.15
8836,104739,1048,1,18.53,0.15
8837,104739,1020,1,41.32,0.00
8838,104739,1048,1,18.53,0.00
8839,104740,1066,1,18.19,0.15
8840,104740,1016,1,23.24,0.15
8841,104740,1025,1,24.20,0.10
8842,104740,1037,2,145.98,0.10
8843,104741,1028,1,191.46,0.00
8844,104742,1026,1,22.74,0.05
8845,104743,1054,1,61.29,0.15
8846,104743,1001,3,17.80,0.15
8847,104744,1067,2,33.59,0.00
8848,104745,1045,2,85.65,0.00
8849,104746,1009,1,40.20,0.00
8850,104746,1020,3,41.32,0.20
8851,104746,1043,2,185.49,0.00
8852,104746,1072,2,25.15,0.15
8853,104747,1029,1,162.75,0.00
8854,104748,1027,1,123.47,0.00
8855,104748,1029,1,162.75,0.10
8856,104748,1044,2,12.75,0.15
8857,104749,1068,1,35.89,0.05
8858,104749,1053,2,33.56,0.00
8859,104750,1063,2,14.47,0.00
8860,104750,1051,1,25.37,0.05
8861,104751,1005,1,56.52,0.00
8862,104752,1032,1,104.13,0.05
8863,104752,1046,1,47.85,0.05
8864,104752,1003,3,25.07,0.00
8865,104753,1066,2,18.19,0.00
8866,104754,1009,2,40.20,0.00
8867,104754,1033,1,210.53,0.05
8868,104755,1035,1,51.62,0.15
8869,104755,1017,1,25.52,0.20
8870,104755,1029,2,162.75,0.00
8871,104755,1067,2,33.59,0.20
8872,104756,1054,2,61.29,0.00
8873,104757,1058,1,26.06,0.10
8874,104757,1071,2,31.77,0.05
8875,104758,1004,1,16.52,0.00
8876,104759,1057,2,56.24,0.00
8877,104759,1050,1,79.54,0.20
8878,104759,1013,1,19.73,0.10
8879,104760,1038,3,46.33,0.15
8880,104760,1076,1,69.88,0.05
8881,104760,1049,1,53.08,0.00
8882,104761,1010,1,42.65,0.00
8883,104762,1062,1,48.81,0.15
8884,104763,1078,1,68.03,0.00
8885,104764,1066,3,18.19,0.00
8886,104765,1030,1,125.08,0.00
8887,104765,1006,2,38.50,0.20
8888,104766,1027,4,123.47,0.15
8889,104766,1028,1,191.46,0.20
8890,104767,1023,1,10.70,0.00
8891,104768,1044,1,12.75,0.00
8892,104768,1024,2,31.59,0.00
8893,104768,1048,1,18.53,0.15
8894,104768,1077,3,10.69,0.00
8895,104769,1030,1,125.08,0.15
8896,104769,1046,1,47.85,0.05
8897,104769,1003,1,25.07,0.00
8898,104770,1027,1,123.47,0.00
8899,104770,1064,3,42.55,0.00
8900,104771,1047,2,70.37,0.00
8901,104771,1072,1,25.15,0.00
8902,104772,1022,2,27.34,0.00
8903,104773,1020,4,41.32,0.10
8904,104773,1039,1,125.57,0.00
8905,104774,1071,2,31.77,0.20
8906,104774,1001,1,17.80,0.00
8907,104774,1021,2,16.90,0.00
8908,104774,1030,3,125.08,0.00
8909,104775,1032,3,104.13,0.00
8910,104775,1017,1,25.52,0.10
8911,104776,1041,2,81.45,0.00
8912,104776,1003,2,25.07,0.15
8913,104777,1012,1,6.77,0.20
8914,104778,1070,2,14.18,0.10
8915,104778,1038,1,46.33,0.05
8916,104779,1067,1,33.59,0.10
8917,104779,1036,1,193.46,0.15
8918,104780,1022,1,27.34,0.10
8919,104781,1068,1,35.89,0.10
8920,104782,1068,1,35.89,0.05
8921,104783,1029,1,162.75,0.15
8922,104784,1026,1,22.74,0.00
8923,104785,1074,1,27.33,0.10
8924,104785,1010,2,42.65,0.00
8925,104786,1022,1,27.34,0.00
8926,104786,1053,3,33.56,0.00
8927,104787,1033,1,210.53,0.00
8928,104787,1066,1,18.19,0.10
8929,104787,1028,2,191.46,0.20
8930,104788,1073,1,39.75,0.00
8931,104788,1015,1,22.31,0.00
8932,104788,1013,1,19.73,0.00
8933,104788,1080,4,19.14,0.15
8934,104789,1078,3,68.03,0.10
8935,104790,1064,2,42.55,0.00
8936,104790,1069,1,49.10,0.15
8937,104791,1027,1,123.47,0.15
8938,104792,1077,1,10.69,0.20
8939,104793,1034,2,68.99,0.10
8940,104793,1078,3,68.03,0.20
8941,104794,1044,1,12.75,0.20
8942,104795,1014,2,56.86,0.15
8943,104796,1079,2,74.62,0.20
8944,104796,1060,2,63.95,0.00
8945,104797,1076,1,69.88,0.00
8946,104797,1063,1,14.47,0.15
8947,104798,1050,2,79.54,0.00
8948,104799,1029,1,162.75,0.15
8949,104799,1014,4,56.86,0.05
8950,104800,1050,2,79.54,0.15
8951,104800,1037,2,145.98,0.00
8952,104800,1073,2,39.75,0.15
8953,104800,1056,1,26.43,0.00
8954,104801,1011,1,47.68,0.00
8955,104801,1058,1,26.06,0.00
8956,104801,1021,2,16.90,0.10
8957,104802,1050,1,79.54,0.10
8958,104802,1005,1,56.52,0.00
8959,104802,1056,1,26.43,0.00
8960,104803,1080,1,19.14,0.05
8961,104803,1013,3,19.73,0.00
8962,104804,1012,1,6.77,0.15
8963,104805,1072,2,25.15,0.00
8964,104805,1002,2,20.29,0.00
8965,104805,1047,2,70.37,0.00
8966,104805,1028,1,191.46,0.05
8967,104806,1053,1,33.56,0.00
8968,104806,1050,1,79.54,0.10
8969,104807,1036,2,193.46,0.20
8970,104807,1056,1,26.43,0.15
8971,104808,1067,1,33.59,0.20
8972,104809,1029,3,162.75,0.15
8973,104809,1051,1,25.37,0.00
8974,104809,1073,3,39.75,0.00
8975,104810,1019,3,18.46,0.10
8976,104810,1079,1,74.62,0.00
8977,104811,1039,1,125.57,0.15
8978,104811,1049,1,53.08,0.20
8979,104812,1024,1,31.59,0.10
8980,104813,1001,1,17.80,0.05
8981,104814,1007,1,45.10,0.00
8982,104815,1006,1,38.50,0.00
8983,104816,1007,1,45.10,0.00
8984,104816,1064,2,42.55,0.15
8985,104817,1070,2,14.18,0.20
8986,104818,1058,3,26.06,0.00
8987,104819,1022,1,27.34,0.20
8988,104819,1058,1,26.06,0.00
8989,104819,1031,1,146.40,0.00
8990,104820,1036,1,193.46,0.10
8991,104821,1045,3,85.65,0.00
8992,104822,1046,3,47.85,0.10
8993,104823,1078,1,68.03,0.05
8994,104823,1024,3,31.59,0.05
8995,104823,1022,1,27.34,0.05
8996,104823,1071,3,31.77,0.05
8997,104824,1001,1,17.80,0.00
8998,104824,1066,2,18.19,0.00
8999,104825,1019,1,18.46,0.15
9000,104825,1033,1,210.53,0.00
9001,104826,1003,1,25.07,0.00
